xe	re	ue	pe	Ee
0.268	0.712875223	0.44890169	24.9045627	87.4391919
0.27	0.712875223	0.44890169	24.9045627	87.4391919
0.272	0.712875223	0.44890169	24.9045627	87.4391919
0.274	0.712875223	0.44890169	24.9045627	87.4391919
0.276	0.712875223	0.44890169	24.9045627	87.4391919
0.278	0.712875223	0.44890169	24.9045627	87.4391919
0.28	0.712875223	0.44890169	24.9045627	87.4391919
0.282	0.712875223	0.44890169	24.9045627	87.4391919
0.284	0.712875223	0.44890169	24.9045627	87.4391919
0.286	0.712875223	0.44890169	24.9045627	87.4391919
0.288	0.712875223	0.44890169	24.9045627	87.4391919
0.29	0.712875223	0.44890169	24.9045627	87.4391919
0.292	0.712875223	0.44890169	24.9045627	87.4391919
0.294	0.712875223	0.44890169	24.9045627	87.4391919
0.296	0.712875223	0.44890169	24.9045627	87.4391919
0.298	0.712875223	0.44890169	24.9045627	87.4391919
0.3	0.712875223	0.44890169	24.9045627	87.4391919
0.302	0.712875223	0.44890169	24.9045627	87.4391919
0.304	0.712875223	0.44890169	24.9045627	87.4391919
0.306	0.712875223	0.44890169	24.9045627	87.4391919
0.308	0.712875223	0.44890169	24.9045627	87.4391919
0.31	0.712875223	0.44890169	24.9045627	87.4391919
0.312	0.712875223	0.44890169	24.9045627	87.4391919
0.314	0.712875223	0.44890169	24.9045627	87.4391919
0.316	0.712875223	0.44890169	24.9045627	87.4391919
0.318	0.712875223	0.44890169	24.9045627	87.4391919
0.32	0.712875223	0.44890169	24.9045627	87.4391919
0.322	0.712875223	0.44890169	24.9045627	87.4391919
0.324	0.712875223	0.44890169	24.9045627	87.4391919
0.326	0.712875223	0.44890169	24.9045627	87.4391919
0.328	0.712875223	0.44890169	24.9045627	87.4391919
0.33	0.712875223	0.44890169	24.9045627	87.4391919
0.332	0.712875223	0.44890169	24.9045627	87.4391919
0.334	0.712875223	0.44890169	24.9045627	87.4391919
0.336	0.712875223	0.44890169	24.9045627	87.4391919
0.338	0.712875223	0.44890169	24.9045627	87.4391919
0.34	0.712875223	0.44890169	24.9045627	87.4391919
0.342	0.712875223	0.44890169	24.9045627	87.4391919
0.344	0.712875223	0.44890169	24.9045627	87.4391919
0.346	0.712875223	0.44890169	24.9045627	87.4391919
0.348	0.712875223	0.44890169	24.9045627	87.4391919
0.35	0.712875223	0.44890169	24.9045627	87.4391919
0.352	0.712875223	0.44890169	24.9045627	87.4391919
0.354	0.712875223	0.44890169	24.9045627	87.4391919
0.356	0.712875223	0.44890169	24.9045627	87.4391919
0.358	0.712875223	0.44890169	24.9045627	87.4391919
0.36	0.712875223	0.44890169	24.9045627	87.4391919
0.362	0.712875223	0.44890169	24.9045627	87.4391919
0.364	0.712875223	0.44890169	24.9045627	87.4391919
0.366	0.712875223	0.44890169	24.9045627	87.4391919
0.368	0.712875223	0.44890169	24.9045627	87.4391919
0.37	0.712875223	0.44890169	24.9045627	87.4391919
0.372	0.712875223	0.44890169	24.9045627	87.4391919
0.374	0.712875223	0.44890169	24.9045627	87.4391919
0.376	0.712875223	0.44890169	24.9045627	87.4391919
0.378	0.712875223	0.44890169	24.9045627	87.4391919
0.38	0.712875223	0.44890169	24.9045627	87.4391919
0.382	0.712875223	0.44890169	24.9045627	87.4391919
0.384	0.712875223	0.44890169	24.9045627	87.4391919
0.386	0.712875223	0.44890169	24.9045627	87.4391919
