xe	re	ue	pe	Ee
0.328	0.426319428	-1.07254738	0.303130178	2.352779011
0.33	0.426319428	-1.07254738	0.303130178	2.352779011
0.332	0.426319428	-1.07254738	0.303130178	2.352779011
0.334	0.426319428	-1.07254738	0.303130178	2.352779011
0.336	0.426319428	-1.07254738	0.303130178	2.352779011
0.338	0.426319428	-1.07254738	0.303130178	2.352779011
0.34	0.265573712	-1.07254738	0.303130178	3.428719829
0.342	0.265573712	-1.07254738	0.303130178	3.428719829
0.344	0.265573712	-1.07254738	0.303130178	3.428719829
0.346	0.265573712	-1.07254738	0.303130178	3.428719829
0.348	0.265573712	-1.07254738	0.303130178	3.428719829
0.35	0.265573712	-1.07254738	0.303130178	3.428719829
0.352	0.265573712	-1.07254738	0.303130178	3.428719829
0.354	0.265573712	-1.07254738	0.303130178	3.428719829
0.356	0.265573712	-1.07254738	0.303130178	3.428719829
0.358	0.265573712	-1.07254738	0.303130178	3.428719829
0.36	0.265573712	-1.07254738	0.303130178	3.428719829
0.362	0.265573712	-1.07254738	0.303130178	3.428719829
0.364	0.265573712	-1.07254738	0.303130178	3.428719829
0.366	0.265573712	-1.07254738	0.303130178	3.428719829
0.368	0.265573712	-1.07254738	0.303130178	3.428719829
0.37	0.265573712	-1.07254738	0.303130178	3.428719829
0.372	0.265573712	-1.07254738	0.303130178	3.428719829
0.374	0.265573712	-1.07254738	0.303130178	3.428719829
0.376	0.265573712	-1.07254738	0.303130178	3.428719829
0.378	0.265573712	-1.07254738	0.303130178	3.428719829
0.38	0.265573712	-1.07254738	0.303130178	3.428719829
0.382	0.265573712	-1.07254738	0.303130178	3.428719829
0.384	0.265573712	-1.07254738	0.303130178	3.428719829
0.386	0.265573712	-1.07254738	0.303130178	3.428719829
0.388	0.265573712	-1.07254738	0.303130178	3.428719829
0.39	0.265573712	-1.07254738	0.303130178	3.428719829
0.392	0.265573712	-1.07254738	0.303130178	3.428719829
0.394	0.265573712	-1.07254738	0.303130178	3.428719829
0.396	0.265573712	-1.07254738	0.303130178	3.428719829
0.398	0.265573712	-1.07254738	0.303130178	3.428719829
0.4	0.265573712	-1.07254738	0.303130178	3.428719829
0.402	0.265573712	-1.07254738	0.303130178	3.428719829
0.404	0.265573712	-1.07254738	0.303130178	3.428719829
0.406	0.265573712	-1.07254738	0.303130178	3.428719829
0.408	0.265573712	-1.07254738	0.303130178	3.428719829
0.41	0.265573712	-1.07254738	0.303130178	3.428719829
0.412	0.265573712	-1.07254738	0.303130178	3.428719829
0.414	0.265573712	-1.07254738	0.303130178	3.428719829
0.416	0.265573712	-1.07254738	0.303130178	3.428719829
0.418	0.265573712	-1.07254738	0.303130178	3.428719829
0.42	0.265573712	-1.07254738	0.303130178	3.428719829
0.422	0.265573712	-1.07254738	0.303130178	3.428719829
0.424	0.265573712	-1.07254738	0.303130178	3.428719829
0.426	0.265573712	-1.07254738	0.303130178	3.428719829
0.428	0.265573712	-1.07254738	0.303130178	3.428719829
0.43	0.265573712	-1.07254738	0.303130178	3.428719829
0.432	0.265573712	-1.07254738	0.303130178	3.428719829
0.434	0.265573712	-1.07254738	0.303130178	3.428719829
0.436	0.265573712	-1.07254738	0.303130178	3.428719829
0.438	0.265573712	-1.07254738	0.303130178	3.428719829
0.44	0.265573712	-1.07254738	0.303130178	3.428719829
0.442	0.265573712	-1.07254738	0.303130178	3.428719829
0.444	0.265573712	-1.07254738	0.303130178	3.428719829
0.446	0.265573712	-1.07254738	0.303130178	3.428719829
0.448	0.265573712	-1.07254738	0.303130178	3.428719829
0.45	0.265573712	-1.07254738	0.303130178	3.428719829
0.452	0.265573712	-1.07254738	0.303130178	3.428719829
0.454	0.265573712	-1.07254738	0.303130178	3.428719829
0.456	0.265573712	-1.07254738	0.303130178	3.428719829
0.458	0.265573712	-1.07254738	0.303130178	3.428719829
0.46	0.265573712	-1.07254738	0.303130178	3.428719829
0.462	0.265573712	-1.07254738	0.303130178	3.428719829
0.464	0.125	-2	0.1	4
0.466	0.125	-2	0.1	4
0.468	0.125	-2	0.1	4
0.47	0.125	-2	0.1	4
0.472	0.125	-2	0.1	4
0.474	0.125	-2	0.1	4
0.476	0.125	-2	0.1	4
0.478	0.125	-2	0.1	4
0.48	0.125	-2	0.1	4
0.482	0.125	-2	0.1	4
0.484	0.125	-2	0.1	4
0.486	0.125	-2	0.1	4
0.488	0.125	-2	0.1	4
0.49	0.125	-2	0.1	4
0.492	0.125	-2	0.1	4
0.494	0.125	-2	0.1	4
0.496	0.125	-2	0.1	4
0.498	0.125	-2	0.1	4
0.5	0.125	-2	0.1	4
0.502	0.125	-2	0.1	4
0.504	0.125	-2	0.1	4
0.506	0.125	-2	0.1	4
0.508	0.125	-2	0.1	4
0.51	0.125	-2	0.1	4
0.512	0.125	-2	0.1	4
0.514	0.125	-2	0.1	4
0.516	0.125	-2	0.1	4
0.518	0.125	-2	0.1	4
0.52	0.125	-2	0.1	4
0.522	0.125	-2	0.1	4
0.524	0.125	-2	0.1	4
0.526	0.125	-2	0.1	4
